ra,dec,rMeanPSFMag
150.07310520,44.47360147,-999.000
150.07442019,44.47427667,-999.000
150.14914827,44.66238959,-999.000
150.15458598,44.66613047,-999.000
150.15580719,44.65801343,-999.000
150.17865179,44.65975187,-999.000
150.18888183,44.66132196,-999.000
150.19630247,44.65969191,-999.000
150.20612486,44.65783254,-999.000
150.21585728,44.66318065,-999.000
150.21642676,44.66281117,-999.000
150.21713713,44.65840065,-999.000
150.24357415,44.81686958,-999.000
150.24411445,44.81671578,-999.000
150.24873115,44.82073431,-999.000
150.25212861,44.82141117,-999.000
150.25467456,44.82326915,-999.000
150.25788414,44.82010213,-999.000
150.26230285,44.82087579,-999.000
150.26443416,44.82239745,-999.000
150.26519081,44.81896962,-999.000
150.26622625,44.82009525,-999.000
150.26990561,44.82205073,-999.000
150.27160299,44.81948346,-999.000
150.27424240,44.81734380,-999.000
150.27976531,44.82223984,-999.000
150.24191531,44.95129932,-999.000
150.25478386,44.95358896,-999.000
150.25794914,44.95349878,-999.000
150.25796638,44.95063755,-999.000
150.27958920,44.95511290,-999.000
150.29287224,44.95267656,-999.000
150.69905085,45.09615699,-999.000
150.72928624,45.09720544,-999.000
150.73957263,45.09418880,-999.000
150.74383210,45.09355004,-999.000
150.75124093,45.09556806,-999.000
150.75492665,45.09588264,-999.000
150.76216575,45.09771797,-999.000
149.34905941,45.22632410,-999.000
149.34704035,45.22969125,-999.000
149.34398760,45.23046018,-999.000
149.32935952,45.22479919,-999.000
149.31853561,45.22461678,-999.000
149.31499282,45.23070230,-999.000
149.29988699,45.23179526,-999.000
149.28941619,45.22851098,-999.000
149.46571917,45.37000384,-999.000
149.46677824,45.37374891,-999.000
149.46863129,45.37281431,-999.000
149.47034343,45.37163647,-999.000
149.47208554,45.37127126,-999.000
149.47570441,45.37405721,-999.000
149.47602430,45.37372157,-999.000
149.47747917,45.37307030,-999.000
149.99514870,45.24054798,-999.000
150.00955667,45.23499723,-999.000
150.02161547,45.23510410,-999.000
150.02233582,45.23508616,-999.000
150.02242413,45.23798134,-999.000
150.29023183,45.39781980,-999.000
150.29120993,45.39907810,-999.000
150.29405487,45.39515425,-999.000
150.29450664,45.39493556,-999.000
150.29570311,45.39680618,-999.000
150.29758321,45.39696529,-999.000
150.03050059,44.50038724,-999.000
150.04507327,44.50045516,-999.000
150.05177759,44.50033282,-999.000
150.05493000,44.50607276,-999.000
150.05675919,44.50290379,-999.000
150.05754925,44.50010303,-999.000
150.06014308,44.50679237,-999.000
150.06358902,44.50586901,-999.000
149.34453559,44.68352102,-999.000
149.34440790,44.68409353,-999.000
149.35265728,44.68883705,-999.000
149.35451172,44.68894079,-999.000
149.36219932,44.68716736,-999.000
149.37439259,44.69072025,-999.000
149.38127612,44.68421090,-999.000
149.38922824,44.68792616,13.506
149.39947025,44.68437416,-999.000
150.34224076,44.83989421,-999.000
150.34379932,44.83365452,-999.000
150.34712949,44.84007248,-999.000
150.34877039,44.84012142,-999.000
150.34915962,44.83744678,-999.000
150.35280392,44.84045524,-999.000
150.35662154,44.84085694,-999.000
150.38045184,44.83356922,-999.000
150.39969372,44.83480245,-999.000
150.12575896,44.96652321,-999.000
150.12598434,44.96671932,-999.000
150.14216225,44.96858942,-999.000
150.15102250,44.97064367,-999.000
150.15165414,44.96919502,-999.000
150.18077215,44.96995916,-999.000
150.19272572,44.96614250,-999.000
150.67696695,45.11220036,-999.000
150.68102941,45.11012779,-999.000
150.70356915,45.11490843,-999.000
150.71733582,45.11020589,-999.000
150.72771121,45.11315016,-999.000
150.73057331,45.10859759,-999.000
150.73252686,45.11201236,-999.000
150.28237497,45.25853124,-999.000
150.28430814,45.26308626,-999.000
150.28693664,45.25884690,-999.000
150.31132522,45.26097234,-999.000
150.31225468,45.26072599,-999.000
149.45979297,45.22461874,-999.000
149.36698211,45.22770678,-999.000
149.38840971,45.22880243,-999.000
149.39075258,45.22704708,-999.000
149.39097566,45.22728813,-999.000
149.39833273,45.22991208,12.920
149.40337012,45.23176204,-999.000
149.40518826,45.23264853,-999.000
149.36740335,45.37008819,-999.000
149.36870390,45.37060706,-999.000
149.37360034,45.37175198,-999.000
149.37649156,45.36773058,-999.000
149.37638373,45.36592017,-999.000
149.37697943,45.36808316,-999.000
149.38144333,45.36750090,-999.000
149.38735271,45.37381660,-999.000
149.39754426,45.36622193,-999.000
149.40071437,45.36738816,-999.000
149.40959880,45.36989199,-999.000
149.94074794,44.63612424,-999.000
149.94154348,44.63348533,-999.000
149.94295127,44.63516974,-999.000
149.94384603,44.63470711,-999.000
149.94437798,44.63516680,-999.000
149.94519808,44.64082744,-999.000
149.94560067,44.63583803,-999.000
149.94577368,44.63298614,-999.000
149.94604968,44.63501339,-999.000
149.94609650,44.63996348,-999.000
149.94632150,44.63608447,-999.000
149.94649539,44.63317852,-999.000
149.94659754,44.63552666,-999.000
149.94721545,44.63365452,-999.000
149.94752543,44.63457851,-999.000
149.94743806,44.63525127,-999.000
150.19893072,44.79193274,-999.000
150.21312893,44.79936532,-999.000
150.21449858,44.79857139,-999.000
150.21780345,44.79626356,-999.000
150.22086853,44.79398995,-999.000
150.22352238,44.79209085,-999.000
150.24074913,44.79525518,-999.000
150.25555827,44.79663606,-999.000
150.78785632,44.92886390,-999.000
150.79608282,44.93001613,15.905
150.79925226,44.93248322,-999.000
150.80013139,44.92940074,13.837
150.79990860,44.92889429,-999.000
150.80003097,44.92989790,15.472
150.80038304,44.92911900,15.275
150.80060215,44.92972777,11.354
150.80097947,44.92945958,10.281
150.80112963,44.92940558,-999.000
150.80107518,44.93020262,-999.000
150.80119081,44.92773889,-999.000
150.80163953,44.92968374,-999.000
150.80188283,44.93088269,-999.000
150.80216747,44.92964016,12.413
150.80281669,44.92946828,13.222
150.80501263,44.92478226,-999.000
149.45442782,45.07932043,-999.000
149.46880974,45.07807352,-999.000
149.47429276,45.07645312,-999.000
149.48718626,45.08071945,-999.000
149.49166811,45.08055072,-999.000
150.03756536,45.22178612,-999.000
150.03800442,45.22094844,-999.000
150.04507231,45.22064834,-999.000
150.04577382,45.22189233,15.277
150.05293819,45.21796805,-999.000
150.05315616,45.21802534,-999.000
150.05357437,45.21799892,-999.000
150.05436889,45.21796736,-999.000
150.05721769,45.21661041,-999.000
150.05996965,45.21694351,-999.000
150.06407541,45.22325056,-999.000
150.41085907,45.37974512,-999.000
150.41898881,45.37818418,-999.000
150.43523416,45.37654913,-999.000
150.43881073,45.38237487,-999.000
150.44413549,45.38037374,-999.000
150.44494365,45.37721527,-999.000
150.44738868,45.37886795,-999.000
150.45169833,45.38147768,-999.000
150.33660316,44.71514507,-999.000
150.34016387,44.71484697,-999.000
150.38250573,44.71034383,-999.000
150.70292348,44.86195539,-999.000
150.70348771,44.86164898,-999.000
150.70501854,44.85844241,-999.000
150.70700041,44.86279138,-999.000
150.71233174,44.86276419,-999.000
150.73290956,44.86524268,-999.000
150.73309495,44.86542804,-999.000
150.73744462,44.86412318,-999.000
150.74246024,44.86570903,-999.000
150.74898994,44.86260825,-999.000
150.46758825,44.99426670,-999.000
150.46785949,44.99526826,-999.000
150.47187732,44.99415575,-999.000
150.50680496,44.99546433,-999.000
150.51320402,44.99328823,-999.000
150.52878587,44.99403252,-999.000
150.53272552,44.99389273,-999.000
149.25388707,45.14547775,-999.000
149.26026674,45.14931678,-999.000
149.26224553,45.14433746,-999.000
149.26518177,45.14454016,-999.000
149.26608704,45.14161198,-999.000
149.26893608,45.14166592,-999.000
149.28692924,45.14837071,-999.000
149.29273593,45.14327275,-999.000
149.29333713,45.14732561,-999.000
149.29520016,45.14611316,-999.000
149.29688374,45.14496261,-999.000
149.41471375,45.29492713,-999.000
149.41213373,45.29790287,-999.000
149.40443792,45.29800055,-999.000
149.40140246,45.29932932,-999.000
149.40015240,45.29735666,-999.000
149.39704740,45.29812148,-999.000
149.39157177,45.29554411,-999.000
149.38942841,45.29835302,-999.000
149.38505903,45.29208628,-999.000
149.38472392,45.29750226,-999.000
149.37614666,45.29353635,-999.000
149.37286981,45.29175524,-999.000
150.18902019,45.45270123,-999.000
150.19617811,45.45250023,-999.000
150.20381314,45.45580724,-999.000
150.20447796,45.45375084,-999.000
150.20470591,45.45765257,-999.000
150.21189773,45.45036127,-999.000
150.21322067,45.45202624,-999.000
150.21705162,45.45188918,-999.000
150.21723161,45.45179897,-999.000
150.21832783,45.45166807,-999.000
150.21942144,45.45480440,-999.000
150.42511552,44.57224446,-999.000
150.42519714,44.57030749,-999.000
150.42999454,44.57181739,-999.000
150.44077484,44.56637285,-999.000
150.44179064,44.56754473,-999.000
150.45076559,44.57197775,-999.000
150.45791974,44.56860386,-999.000
150.45816293,44.57220640,-999.000
150.45838359,44.57189991,-999.000
150.45862970,44.57334067,-999.000
150.45896825,44.57415976,-999.000
150.45917839,44.57439838,-999.000
149.95851307,44.73648433,-999.000
149.96828501,44.73955318,-999.000
149.97124458,44.73835092,-999.000
149.98738940,44.73592167,13.006
149.98737805,44.73644743,-999.000
149.98739819,44.73592328,12.977
150.00458059,44.73979233,-999.000
150.00515999,44.74105261,-999.000
149.98546397,44.92984013,-999.000
149.99596976,44.92631526,-999.000
149.99770344,44.92544559,-999.000
149.99824628,44.93024105,-999.000
150.00094326,44.92705379,-999.000
150.00876283,44.92932668,-999.000
150.01289437,44.93098218,13.137
150.01351205,44.92985164,-999.000
150.01822096,44.93119474,-999.000
150.32622238,45.06823254,-999.000
150.32635910,45.06716154,-999.000
150.32740117,45.07348142,-999.000
150.32747147,45.06637849,-999.000
150.32765338,45.07191639,-999.000
150.32768583,45.06851889,-999.000
150.32856806,45.06662156,-999.000
150.32878087,45.06957841,-999.000
150.32984676,45.06979380,-999.000
150.33002687,45.07005688,-999.000
150.34670062,45.07301154,-999.000
150.34890168,45.07349003,-999.000
149.35406630,45.22439077,-999.000
149.35971537,45.21849290,-999.000
149.36804511,45.21943960,-999.000
149.36858632,45.21738735,-999.000
149.36917104,45.21734462,-999.000
149.37322521,45.22171915,-999.000
149.38626208,45.22346958,-999.000
149.39664733,45.22379715,-999.000
149.70175626,45.38086934,-999.000
149.70733849,45.37504819,-999.000
149.70745781,45.37537538,-999.000
149.72107643,45.37445409,-999.000
149.72581139,45.38153943,-999.000
149.72972692,45.38200326,-999.000
150.18058936,44.45417941,-999.000
150.18088571,44.45716469,-999.000
150.18169124,44.44997585,-999.000
150.18293569,44.45287477,-999.000
150.18307847,44.44969820,-999.000
150.18443817,44.45279869,-999.000
150.18487061,44.45280051,-999.000
150.18539477,44.45551105,-999.000
150.18637750,44.45050054,-999.000
150.18689274,44.45623263,-999.000
150.18683085,44.45166198,-999.000
150.18741644,44.45323798,-999.000
150.18769912,44.45142168,-999.000
150.18926340,44.45252882,-999.000
150.19208603,44.45234620,-999.000
150.19462388,44.45654029,-999.000
150.20887075,44.65421816,-999.000
150.21689942,44.65553997,-999.000
150.21741238,44.65615850,-999.000
150.24092937,44.65577022,-999.000
150.25333039,44.65171890,-999.000
150.25711494,44.65467268,-999.000
150.26025564,44.64988734,-999.000
150.26237971,44.65027324,-999.000
150.26240906,44.65003672,-999.000
150.26511878,44.65048543,-999.000
150.26640987,44.65057206,-999.000
150.27072258,44.65681455,-999.000
150.27573327,44.65125121,-999.000
149.22580484,44.81947609,-999.000
149.22939517,44.81913917,-999.000
149.24434975,44.81979993,-999.000
149.24418853,44.82365365,-999.000
149.24659879,44.81923945,-999.000
149.25609088,44.82366952,-999.000
149.26607872,44.82184907,-999.000
149.23573307,44.94946031,-999.000
149.18108672,44.95592303,-999.000
149.18079862,44.95558527,-999.000
149.18505638,44.95589287,-999.000
149.21571775,44.95246399,-999.000
149.22074483,44.95693441,-999.000
149.22115210,44.95763915,-999.000
149.22366693,44.95016672,-999.000
149.23885544,44.95637308,-999.000
149.24264521,44.95456879,-999.000
150.26905623,45.34445688,-999.000
150.33163645,45.34500776,-999.000
150.33307589,45.34364926,-999.000
150.33539101,45.34719044,-999.000
150.32263618,45.34367438,-999.000
150.32150499,45.34397791,-999.000
150.31508221,45.34834658,-999.000
150.31475825,45.34786803,14.543
150.30872125,45.34386387,-999.000
149.81949527,45.54125525,-999.000
149.82455904,45.54337463,-999.000
149.82793819,45.54222259,-999.000
149.83049395,45.54257707,-999.000
149.85133486,45.54841964,-999.000
149.85654204,45.54584553,-999.000
150.05082337,44.63809568,-999.000
150.05539256,44.63787985,-999.000
150.05582105,44.63896452,-999.000
150.06696532,44.64017449,-999.000
150.07092471,44.63549014,-999.000
150.07297388,44.63569682,-999.000
150.07607758,44.63597912,-999.000
150.09470279,44.63728259,-999.000
150.09767215,44.63342345,-999.000
150.47093018,44.79435896,-999.000
150.48746078,44.79901215,-999.000
150.51110962,44.79188081,-999.000
150.51103682,44.79236625,-999.000
150.51892064,44.79350358,-999.000
149.36063167,44.93399698,-999.000
149.36125185,44.93339856,12.880
149.36847970,44.93547165,-999.000
149.36871440,44.93637508,-999.000
149.36883544,44.93658579,-999.000
149.37117107,44.93409466,-999.000
149.38280032,44.93720055,-999.000
149.70500287,45.07479453,-999.000
149.70709960,45.07712677,-999.000
149.71945582,45.07556368,-999.000
149.72046532,45.07504903,-999.000
149.72318459,45.08046946,-999.000
149.72584140,45.07794048,-999.000
149.73598340,45.08157928,-999.000
149.74073868,45.07610490,-999.000
149.89433887,45.22440289,-999.000
150.30359582,45.21940205,-999.000
150.30747912,45.22034911,-999.000
150.30791572,45.21722538,-999.000
150.31275738,45.21645787,-999.000
150.31828364,45.22006654,-999.000
150.32140410,45.21911750,-999.000
150.33328172,45.21738723,-999.000
150.33402913,45.21980203,-999.000
150.29535596,45.38224124,-999.000
150.29549545,45.37734400,-999.000
150.29640563,45.38201076,-999.000
150.61792191,45.37612996,-999.000
150.61867406,45.38068790,-999.000
150.62012510,45.37600599,-999.000
150.62145287,45.38162591,-999.000
150.62187533,45.38244995,-999.000
150.62267679,45.38194855,-999.000
150.62382549,45.38135489,13.980
149.50184061,45.39067098,-999.000
149.50270334,45.38940253,-999.000
150.28254545,44.46903426,-999.000
150.28862106,44.47344629,-999.000
149.98752991,44.47712151,-999.000
150.13767742,45.32976969,-999.000
150.14722736,45.32581517,-999.000
150.15077836,45.32709481,-999.000
150.15218685,45.32650911,-999.000
150.15726743,45.32507339,-999.000
150.15845291,45.33205111,-999.000
150.16352122,45.32728249,-999.000
150.16559953,45.33091303,-999.000
150.17209640,45.33145254,-999.000
150.18015869,45.32908058,-999.000
150.18077059,45.32696438,-999.000
150.18297172,45.32757967,-999.000
149.75090521,45.50836696,-999.000
149.79673287,45.51011127,-999.000
149.80676602,45.51333234,-999.000
150.01225961,44.61526123,-999.000
150.01524880,44.61018117,-999.000
150.01901353,44.61091968,-999.000
150.03078051,44.61549602,-999.000
150.04287637,44.61259551,-999.000
150.05225977,44.61223462,-999.000
150.39310909,44.76934965,-999.000
150.39470596,44.76787652,-999.000
150.39928973,44.77255119,-999.000
150.40826769,44.77166321,-999.000
150.41482813,44.76864000,-999.000
150.41728590,44.76757679,13.551
150.41775509,44.76754518,12.454
150.41784501,44.76749077,11.338
150.42070179,44.76860247,-999.000
149.43788222,44.91390417,-999.000
149.44668079,44.91267489,-999.000
149.45260159,44.91395337,-999.000
149.45566100,44.91206081,-999.000
149.45966646,44.91013337,-999.000
149.46355206,44.90897515,-999.000
149.47307205,44.90857704,-999.000
149.47341737,44.91457491,-999.000
149.35080582,45.04987073,-999.000
149.39699814,45.05065486,-999.000
149.39737186,45.05100659,-999.000
149.39851195,45.05004021,-999.000
149.39955641,45.05140522,-999.000
149.39975617,45.05023676,-999.000
149.40333977,45.05103825,-999.000
149.99473220,45.19888607,-999.000
149.99696567,45.19169592,-999.000
149.99820400,45.19692558,-999.000
150.01207699,45.19333996,-999.000
150.01815525,45.19851224,-999.000
150.05095495,45.19283197,-999.000
150.06104906,45.19683498,-999.000
149.74607705,45.35128254,-999.000
149.73916001,45.35257513,-999.000
149.73594341,45.35223791,-999.000
149.73448433,45.35095597,-999.000
149.73418506,45.35583418,-999.000
149.73203565,45.35220330,-999.000
149.43393092,44.91350415,-999.000
149.28573903,45.05353633,-999.000
149.31320628,45.05565512,-999.000
149.31438981,45.05627033,-999.000
149.32846662,45.05126563,-999.000
149.33137624,45.05762531,-999.000
149.33810492,45.05294124,-999.000
149.97185402,45.19184777,-999.000
149.97635189,45.19222939,-999.000
149.98080436,45.19713606,-999.000
149.98423845,45.19234877,-999.000
149.99042110,45.19352829,-999.000
149.79971662,45.35593323,-999.000
149.77223978,45.35050970,-999.000
149.75329463,45.35284732,-999.000
149.82369635,45.56291584,-999.000
149.82799727,45.56131363,-999.000
149.83263377,45.56602419,-999.000
149.83312715,45.56112655,-999.000
149.83326470,45.55829486,-999.000
149.83419233,45.56024859,-999.000
149.84209477,45.56029058,-999.000
149.85513127,45.55919103,-999.000
150.52766830,44.62465249,-999.000
150.52819216,44.62562242,-999.000
150.54227478,44.62962738,-999.000
150.54396878,44.62443783,-999.000
150.55149903,44.62705908,-999.000
150.57724913,44.62919659,-999.000
150.57770928,44.63018885,-999.000
149.32934665,44.79832521,-999.000
149.34288684,44.79762427,-999.000
149.34694120,44.79670214,-999.000
149.34967905,44.79622894,-999.000
149.35321432,44.79359188,-999.000
149.35341104,44.79125828,-999.000
149.81778867,44.93224498,-999.000
149.82913842,44.93088119,-999.000
149.83598910,44.93185078,-999.000
149.83668562,44.93272318,-999.000
149.85079438,44.93252126,-999.000
150.23843471,45.07011665,-999.000
150.24202066,45.06741154,-999.000
150.24210949,45.07048034,-999.000
150.24245599,45.06892806,-999.000
150.24555627,45.07291462,-999.000
150.24716844,45.07360131,-999.000
149.96551001,44.63671369,-999.000
149.96781086,44.63689100,-999.000
150.32496517,44.79507945,-999.000
150.33312890,44.79794381,-999.000
150.33961003,44.79119298,-999.000
150.34462709,44.79643002,-999.000
150.34968790,44.79119148,-999.000
150.35047193,44.79177268,-999.000
150.35099251,44.79698948,-999.000
150.36135585,44.79782672,-999.000
150.36595487,44.79796098,-999.000
150.37011548,44.79845154,-999.000
149.19210486,44.93936022,-999.000
149.21099488,44.93341057,-999.000
149.22546856,44.93425959,-999.000
149.24014586,44.93308118,-999.000
149.56339086,45.07864855,-999.000
149.57003000,45.07811756,-999.000
149.57014778,45.07833362,-999.000
149.59488378,45.07729715,-999.000
149.60894669,45.07850786,-999.000
149.61260399,45.08100789,-999.000
149.61435076,45.07985935,-999.000
150.19027174,45.22433567,-999.000
150.19078544,45.22019656,-999.000
150.19126513,45.21778503,-999.000
150.19434641,45.22256022,-999.000
150.19502950,45.22274220,-999.000
150.19756886,45.21790172,-999.000
150.19828964,45.21663997,-999.000
150.19961222,45.22080149,-999.000
150.20387964,45.21808217,-999.000
150.20556016,45.21682003,-999.000
150.49573380,45.37852912,-999.000
150.50051635,45.38118633,-999.000
150.51217408,45.37848233,-999.000
150.51460949,45.37577007,-999.000
150.51666618,45.37822900,-999.000
150.51718589,45.37642409,-999.000
150.51862547,45.37887506,-999.000
150.51973670,45.38016736,-999.000
150.51989962,45.37579140,-999.000
150.52022711,45.38107012,-999.000
150.52020419,45.38091547,-999.000
150.52493619,45.37805993,-999.000
149.81307005,44.48143518,-999.000
149.81412595,44.47796334,-999.000
149.81597225,44.47852645,-999.000
149.85115205,44.47975824,-999.000
149.86180407,44.47747092,-999.000
149.38318693,44.66844060,-999.000
149.38898615,44.67002203,-999.000
149.38907694,44.67333942,-999.000
149.38927768,44.67039456,-999.000
149.38948046,44.67097311,-999.000
149.39121683,44.67010441,-999.000
149.39244142,44.66978041,-999.000
149.39225071,44.66907773,10.868
149.39235730,44.66854979,13.894
149.39268873,44.66899952,9.996
149.39312985,44.66947098,-999.000
149.39437493,44.67140509,-999.000
149.39481920,44.66846872,-999.000
149.39524232,44.67147854,-999.000
149.39533283,44.66813383,15.592
149.39601546,44.66790838,-999.000
149.40031588,44.67042464,-999.000
149.40205949,44.67236392,-999.000
149.40241985,44.67211829,-999.000
149.40354445,44.67388932,-999.000
150.29674505,45.41728004,-999.000
150.30310549,45.42317777,-999.000
150.30805167,45.41878622,-999.000
150.30809670,45.41874562,-999.000
150.30894895,45.42374927,-999.000
150.31592773,45.41880205,-999.000
150.32436031,45.41875113,15.078
150.32438040,45.41917185,-999.000
150.33045721,45.41977551,-999.000
149.99623948,44.56064880,-999.000
149.99951544,44.56308543,-999.000
150.00037468,44.55850429,-999.000
150.00074776,44.55877123,-999.000
150.00158013,44.55946703,-999.000
150.00192519,44.56312676,-999.000
150.00261802,44.56119091,-999.000
150.00293550,44.56146581,-999.000
150.00267512,44.55904462,-999.000
150.00502681,44.55893124,-999.000
150.00525534,44.56523508,-999.000
150.01093809,44.55811727,-999.000
149.76957911,44.73184166,-999.000
149.76955718,44.72650797,-999.000
149.76965527,44.72741971,11.586
149.76979036,44.72782398,-999.000
149.77559298,44.72727863,-999.000
149.77784807,44.72737586,-999.000
149.78237701,44.72790986,-999.000
149.78595324,44.72525684,-999.000
149.79610069,44.72692857,-999.000
149.81072127,44.72527189,-999.000
149.22774790,44.88280508,-999.000
149.23946287,44.88129966,-999.000
149.24414447,44.88168848,-999.000
149.24489339,44.87522650,-999.000
149.25348223,44.87845351,-999.000
149.25542682,44.87717549,-999.000
149.27906802,44.88184885,-999.000
149.28317823,44.88154940,14.706
149.36941283,45.00810711,-999.000
149.37024134,45.01196927,-999.000
149.37060507,45.01192900,-999.000
149.37067375,45.01198503,-999.000
149.37186860,45.01214115,-999.000
149.37308883,45.01101566,-999.000
149.37903454,45.00868009,-999.000
149.37887833,45.00952268,-999.000
149.37930855,45.00872523,-999.000
149.39236830,45.01584127,-999.000
149.42666267,45.01248155,-999.000
150.08632888,45.15748906,-999.000
150.08792882,45.15294851,-999.000
150.09545329,45.15477358,-999.000
150.10907251,45.15317197,-999.000
150.11855056,45.15317408,-999.000
150.11878373,45.15746787,-999.000
150.12000968,45.15539687,-999.000
150.12259092,45.15601156,-999.000
150.13575516,45.15500991,-999.000
150.65506157,45.26132577,-999.000
150.65521607,45.26358435,-999.000
150.66756386,45.26073833,-999.000
150.67532257,45.26439373,-999.000
150.68531790,45.26253268,-999.000
149.31971036,45.28461040,-999.000
149.47077655,45.42931006,-999.000
149.47187964,45.42820503,-999.000
149.47187215,45.43023451,-999.000
149.47261536,45.42834335,-999.000
149.47284320,45.42720710,-999.000
149.47406391,45.42998831,-999.000
149.47460524,45.42621132,-999.000
149.47494444,45.42497180,-999.000
149.47543175,45.42711253,-999.000
149.47664078,45.42506843,-999.000
149.47711712,45.42734460,-999.000
149.47733650,45.42987443,-999.000
149.47777395,45.42726866,-999.000
149.83433346,45.44682381,-999.000
149.83434651,45.44675873,-999.000
149.69169873,44.47870620,-999.000
149.69411609,44.47975389,-999.000
149.69585265,44.47904940,-999.000
149.70471372,44.47783117,-999.000
149.70682919,44.47906624,-999.000
149.70777521,44.47836219,-999.000
149.70839012,44.47924613,13.314
149.70884630,44.47937374,14.758
149.71900795,44.47831183,-999.000
149.72387594,44.48254308,-999.000
149.72605197,44.48030312,-999.000
149.73359972,44.47969300,-999.000
149.73529575,44.47518035,-999.000
149.74003775,44.47952554,-999.000
150.61243641,44.66339270,-999.000
150.62674353,44.66091939,-999.000
150.65105460,44.66042812,-999.000
150.66167951,44.65816191,-999.000
150.66441405,44.65818528,-999.000
150.67598576,44.81619417,-999.000
150.68291466,44.82160823,-999.000
150.69204359,44.81837365,-999.000
150.69309904,44.82111210,-999.000
150.69425689,44.81809423,-999.000
150.70408896,44.82227402,-999.000
150.71159490,44.81684313,-999.000
150.71208627,44.82181176,-999.000
150.71213364,44.81924794,-999.000
150.71313166,44.81823015,-999.000
150.71453532,44.81914214,-999.000
150.61801436,44.95716092,-999.000
150.62213052,44.95251851,-999.000
150.62516536,44.95152698,-999.000
150.62524823,44.95704596,-999.000
150.63110712,44.95527772,-999.000
150.63557276,44.95714204,-999.000
150.63693718,44.95007665,-999.000
150.64069318,44.95675835,-999.000
150.64472866,44.95170039,-999.000
150.64515004,44.95131929,-999.000
150.64530704,44.95191357,-999.000
150.64588955,44.95268934,14.023
149.60118445,45.10265193,-999.000
149.60510068,45.10641012,-999.000
149.62271278,45.10423153,-999.000
149.62813401,45.10755054,-999.000
149.62975530,45.10698433,-999.000
149.63523774,45.10141094,-999.000
149.63922748,45.10612489,-999.000
149.63976057,45.10598976,-999.000
149.64627560,45.10054947,-999.000
150.44419292,45.24841968,-999.000
150.45131001,45.24153433,-999.000
150.45473543,45.24801680,-999.000
150.45480836,45.24856365,-999.000
150.45563834,45.24938988,-999.000
150.48066928,45.24505892,-999.000
150.56092103,45.40513617,-999.000
150.57728867,45.40223810,-999.000
150.58207777,45.40241974,-999.000
150.58422025,45.40162466,-999.000
150.58827088,45.40012985,-999.000
150.59037858,45.40348886,-999.000
150.59293810,45.40471135,-999.000
150.59711588,45.40149822,-999.000
149.41281889,45.40936118,-999.000
149.41515534,45.41128863,-999.000
150.06461026,44.51003317,-999.000
150.06514550,44.51038163,-999.000
150.06690027,44.50974324,-999.000
150.06808457,44.51443959,-999.000
150.06864146,44.51110714,-999.000
150.07101919,44.50918573,-999.000
150.07162436,44.50936864,-999.000
150.07552979,44.50819475,13.710
150.07635780,44.51337663,-999.000
150.07659239,44.50942212,-999.000
150.07707738,44.51209905,-999.000
150.07711944,44.51025435,15.727
150.07723826,44.50946814,-999.000
150.07724291,44.50914255,-999.000
150.07731969,44.50874422,13.880
150.07766265,44.51026580,-999.000
150.07741614,44.50908196,-999.000
150.07777844,44.50982118,-999.000
150.07778895,44.50840215,13.619
150.07788452,44.51318413,-999.000
150.42320449,44.87803837,-999.000
150.44572864,44.87689281,-999.000
150.44773457,44.87957756,-999.000
150.44771461,44.87822835,-999.000
150.44852140,44.87685147,-999.000
150.44877651,44.88012503,-999.000
150.44888560,44.87954087,-999.000
150.44888928,44.87812410,-999.000
150.45003311,44.87782923,-999.000
149.56345229,45.01732274,-999.000
149.57104787,45.01823040,-999.000
149.61462982,45.01995831,-999.000
149.61840682,45.02349395,-999.000
149.63202397,45.01977929,14.606
149.63380856,45.01645153,-999.000
150.19128298,45.16208486,-999.000
150.19197280,45.16138419,-999.000
150.19768212,45.15795531,-999.000
150.45108639,45.31558011,-999.000
150.47412084,45.30874045,-999.000
150.47979645,45.30996410,-999.000
150.47995560,45.31079774,-999.000
150.48328345,45.31418524,-999.000
150.48720357,45.31613836,-999.000
150.48779142,45.31250518,-999.000
150.49322059,45.31023433,-999.000
150.49476042,45.30958141,-999.000
150.04651786,45.48530141,-999.000
150.05120122,45.48560692,-999.000
150.05853106,45.48607888,-999.000
150.06252078,45.48655505,-999.000
150.06665841,45.48622084,-999.000
150.06915954,45.48706910,-999.000
150.08120115,45.48832733,-999.000
149.47962002,44.60622323,-999.000
149.48162892,44.60691638,-999.000
149.49656306,44.60141825,-999.000
149.49922464,44.60356850,-999.000
149.50006224,44.60222891,-999.000
149.50402881,44.60539358,-999.000
149.51199647,44.60664768,-999.000
149.52686253,44.60004610,-999.000
149.52693946,44.60535446,-999.000
149.46290617,44.76054009,12.064
149.46280042,44.76190261,-999.000
149.46350776,44.76084248,-999.000
149.46460458,44.76485373,-999.000
149.46646180,44.76151703,-999.000
149.46896081,44.76538197,-999.000
149.47939213,44.76277056,14.646
149.48261939,44.76489933,-999.000
149.49238485,44.76233616,-999.000
149.49993572,44.76491664,-999.000
149.50036076,44.76364906,-999.000
149.50134641,44.76551020,-999.000
150.53770960,44.89924013,-999.000
150.55297576,44.89350226,-999.000
150.56044870,44.89565864,15.723
150.56155645,44.89398387,-999.000
150.58594878,44.89856434,-999.000
150.58908042,44.89915187,-999.000
149.37272994,45.09721352,-999.000
149.38529209,45.09204049,-999.000
149.38843790,45.09265120,-999.000
